publish_date,title,speaker_guess,text_source,henry_index,henry_hawkish_count,henry_dovish_count,henry_total_words,henry_hawkish_hits,henry_dovish_hits
2013-08-05,"Address by Deputy Governor Francois Groepe at the UNISA Economics and Beyond Seminar, Pretoria, 5 August 2013",Deputy Governor Francois Groepe,pdf,1.3556,151,29,3705,"{""growth"": 42, ""improve"": 4, ""higher"": 16, ""expand"": 1, ""most"": 9, ""growing"": 2, ""positive"": 3, ""rising"": 5, ""strong"": 3, ""strength"": 1, ""increased"": 1, ""increase"": 3, ""more"": 15, ""improving"": 1, ""progress"": 3, ""up"": 6, ""grow"": 1, ""achieve"": 4, ""good"": 3, ""high"": 6, ""greater"": 2, ""enjoy"": 1, ""best"": 2, ""record"": 1, ""success"": 2, ""rise"": 1, ""expansion"": 1, ""increasing"": 2, ""certainty"": 2, ""achieving"": 2, ""better"": 1, ""increases"": 1, ""rewards"": 1, ""improved"": 1, ""solid"": 2}","{""weak"": 2, ""below"": 1, ""low"": 5, ""risk"": 1, ""weakened"": 1, ""worst"": 1, ""lower"": 4, ""deteriorate"": 1, ""drop"": 1, ""challenges"": 3, ""weaknesses"": 1, ""shrink"": 1, ""fails"": 1, ""risks"": 1, ""less"": 1, ""difficult"": 2, ""risky"": 1, ""challenge"": 1}"
2013-08-07,"Address by Deputy Governor Daniel Mminele, South African Reserve Bank, at  the Opening Ceremony of the 1st South Africa-China Capital Market Forum  conference, Johannesburg, 7 August 2013",Deputy Governor Daniel Mminele,pdf,1.5152,58,8,2125,"{""growth"": 16, ""good"": 3, ""growing"": 3, ""improved"": 1, ""up"": 2, ""largest"": 3, ""most"": 4, ""more"": 5, ""opportunity"": 1, ""grow"": 1, ""improves"": 1, ""better"": 1, ""highest"": 1, ""strengthened"": 1, ""increase"": 1, ""improve"": 1, ""higher"": 1, ""improving"": 1, ""increasing"": 2, ""progress"": 1, ""record"": 1, ""increased"": 1, ""exceeding"": 1, ""leading"": 1, ""positive"": 1, ""success"": 1, ""strength"": 2}","{""threat"": 1, ""risks"": 1, ""low"": 1, ""weak"": 1, ""below"": 1, ""challenge"": 1, ""risk"": 1, ""least"": 1}"
2013-08-12,"Address by Daniel Mminele, Deputy Governor, South African Reserve Bank, at the 2013 Pictet annual global outlook, 12 August 2013",Daniel Mminele,pdf,0.4202,72,47,2967,"{""good"": 2, ""increasing"": 3, ""expand"": 1, ""improved"": 1, ""growth"": 16, ""stronger"": 3, ""increase"": 2, ""greater"": 3, ""up"": 1, ""most"": 1, ""more"": 16, ""enjoy"": 1, ""strength"": 1, ""higher"": 6, ""high"": 3, ""increased"": 1, ""rise"": 1, ""achieve"": 1, ""growing"": 1, ""certain"": 1, ""better"": 2, ""best"": 2, ""improve"": 2, ""improvement"": 1}","{""uncertain"": 3, ""less"": 3, ""lower"": 4, ""low"": 2, ""disappointing"": 2, ""disappointed"": 1, ""worse"": 1, ""downturn"": 1, ""risky"": 1, ""risks"": 7, ""decline"": 3, ""challenges"": 4, ""declining"": 1, ""risk"": 3, ""under"": 2, ""uncertainty"": 1, ""challenge"": 2, ""difficult"": 3, ""weak"": 1, ""threats"": 1, ""weakness"": 1}"
2013-08-15,"Address by Francois Groepe, Deputy Governor, South African Reserve Bank, to the Economics Department of the North West University, 15 August 2013",Francois Groepe,pdf,0.8283,70,29,2177,"{""expanded"": 4, ""opportunities"": 1, ""opportunity"": 1, ""positive"": 3, ""best"": 2, ""more"": 5, ""rising"": 5, ""most"": 4, ""grow"": 1, ""growth"": 24, ""certain"": 1, ""strong"": 2, ""stronger"": 1, ""success"": 1, ""increase"": 1, ""high"": 1, ""achieved"": 1, ""increased"": 1, ""risen"": 1, ""higher"": 2, ""achieve"": 1, ""better"": 3, ""up"": 1, ""achievement"": 1, ""achieving"": 1, ""greater"": 1}","{""below"": 1, ""worse"": 1, ""low"": 3, ""risk"": 7, ""fell"": 1, ""disappointing"": 1, ""down"": 1, ""weak"": 2, ""challenge"": 4, ""uncertain"": 1, ""challenges"": 2, ""negative"": 1, ""risks"": 1, ""less"": 1, ""weakened"": 1, ""least"": 1}"
2013-09-13,"Address by Daniel Mminele, Deputy Governor, South African Reserve Bank, at the 2013 Emerging Markets Dialogue on OTC Derivatives Reform, Johannesburg, 13 September 2013",Daniel Mminele,pdf,1.0189,40,13,2201,"{""good"": 1, ""deliver"": 1, ""success"": 1, ""strong"": 3, ""more"": 4, ""better"": 1, ""growth"": 4, ""achieve"": 2, ""progress"": 3, ""stronger"": 1, ""strengthened"": 1, ""growing"": 1, ""opportunity"": 1, ""expanded"": 1, ""expand"": 1, ""strengthen"": 2, ""encouraging"": 1, ""solid"": 2, ""positive"": 1, ""certain"": 1, ""high"": 1, ""most"": 2, ""opportunities"": 2, ""achieved"": 1, ""larger"": 1}","{""least"": 1, ""risk"": 3, ""challenging"": 1, ""challenge"": 1, ""challenges"": 5, ""under"": 1, ""less"": 1}"
2013-09-27,"Address by Gill Marcus, Governor of the South African Reserve Bank to the Black Management Forum Young Professionals Sandton, 27 September 2013",Gill Marcus,pdf,0.5672,86,48,3974,"{""opportunity"": 1, ""more"": 9, ""strong"": 3, ""grow"": 1, ""most"": 4, ""achieved"": 2, ""leading"": 1, ""increased"": 3, ""above"": 2, ""better"": 3, ""higher"": 2, ""positive"": 5, ""increasing"": 3, ""high"": 1, ""growth"": 23, ""success"": 1, ""stronger"": 1, ""progress"": 1, ""good"": 3, ""up"": 4, ""best"": 1, ""strength"": 1, ""leader"": 1, ""improving"": 1, ""rising"": 1, ""improve"": 4, ""increases"": 1, ""increase"": 1, ""improved"": 1, ""achievements"": 1}","{""lower"": 2, ""challenges"": 2, ""less"": 5, ""below"": 1, ""worsening"": 1, ""risky"": 1, ""uncertain"": 2, ""worse"": 3, ""failure"": 1, ""low"": 2, ""declining"": 3, ""uncertainty"": 4, ""negative"": 2, ""weakened"": 1, ""difficult"": 1, ""weak"": 6, ""risks"": 1, ""deteriorating"": 1, ""declined"": 2, ""weakness"": 1, ""challenging"": 2, ""worst"": 1, ""decline"": 2, ""least"": 1}"
2013-10-01,"Address by Gill Marcus, Governor of the South African Reserve Bank to Ambassadors and High Commissioners to the Republic of South Africa, Pretoria, 1 October 2013",Gill Marcus,pdf,0.958,88,31,2309,"{""high"": 6, ""good"": 3, ""increases"": 1, ""more"": 18, ""increased"": 3, ""opportunities"": 2, ""grown"": 1, ""up"": 4, ""greater"": 4, ""positive"": 1, ""increase"": 3, ""most"": 2, ""achieve"": 3, ""higher"": 4, ""better"": 1, ""growing"": 2, ""growth"": 7, ""grow"": 2, ""improve"": 2, ""encouraged"": 1, ""highest"": 1, ""rising"": 1, ""strengthening"": 1, ""progress"": 5, ""strong"": 1, ""rise"": 1, ""strengthen"": 1, ""stronger"": 1, ""certain"": 2, ""leading"": 1, ""expand"": 1, ""deliver"": 1, ""solid"": 1}","{""fall"": 2, ""risks"": 1, ""low"": 3, ""lower"": 3, ""risky"": 2, ""depressed"": 1, ""fallen"": 1, ""threat"": 1, ""threats"": 1, ""difficult"": 2, ""below"": 1, ""uncertain"": 1, ""challenges"": 2, ""fail"": 1, ""smaller"": 2, ""obstacles"": 2, ""less"": 3, ""challenge"": 1, ""under"": 1}"
2013-10-10,"Address by Daniel Mminele, Deputy Governor, South African Reserve Bank, at the inaugural “South Africa Tomorrow” conference, New York, 9 October 2013",Daniel Mminele,pdf,0.9317,118,43,3763,"{""good"": 4, ""opportunity"": 5, ""opportunities"": 14, ""achieved"": 2, ""high"": 8, ""rise"": 2, ""greater"": 2, ""enjoy"": 1, ""growth"": 11, ""enjoyed"": 1, ""expansion"": 2, ""increasing"": 2, ""record"": 1, ""grew"": 4, ""improvement"": 3, ""rising"": 4, ""growing"": 7, ""stronger"": 1, ""increased"": 6, ""improved"": 4, ""more"": 8, ""strong"": 5, ""up"": 1, ""grown"": 2, ""increase"": 1, ""improve"": 2, ""progress"": 1, ""most"": 4, ""positives"": 1, ""positive"": 2, ""improving"": 1, ""expanding"": 1, ""strengthen"": 2, ""strengthened"": 1, ""higher"": 1, ""above"": 1}","{""challenges"": 16, ""negative"": 2, ""low"": 4, ""declined"": 1, ""decline"": 1, ""risk"": 1, ""challenge"": 3, ""challenging"": 2, ""weak"": 2, ""declining"": 1, ""under"": 3, ""less"": 3, ""fell"": 1, ""least"": 1, ""uncertainty"": 1, ""risks"": 1}"
2013-10-11,"Address by Francois Groepe, Deputy Governor, South African Reserve Bank at the Credit Suisse Economics and Strategy Conference, Cape Town, 11 October 2013",Francois Groepe,pdf,0.7523,75,34,2829,"{""good"": 1, ""high"": 7, ""most"": 5, ""more"": 8, ""growth"": 29, ""stronger"": 2, ""improvements"": 1, ""strongest"": 1, ""growing"": 2, ""grow"": 1, ""opportunity"": 1, ""strong"": 1, ""success"": 1, ""improve"": 2, ""better"": 2, ""rise"": 1, ""largest"": 1, ""higher"": 1, ""greater"": 1, ""up"": 1, ""improvement"": 2, ""expansion"": 1, ""positive"": 1, ""rising"": 1, ""successful"": 1}","{""low"": 4, ""lower"": 3, ""less"": 9, ""decline"": 2, ""fallen"": 1, ""uncertainty"": 3, ""risks"": 3, ""negative"": 2, ""declined"": 1, ""weaken"": 1, ""uncertain"": 1, ""below"": 1, ""deteriorating"": 1, ""difficult"": 1, ""challenging"": 1}"
2013-10-29,"Address by Gill Marcus, Governor of the South African Reserve Bank, at the Ruth First Jeppe High School for Girls Memorial Trust, Johannesburg, 29 October 2013 ",Gill Marcus,pdf,1.5897,35,4,1477,"{""high"": 7, ""good"": 1, ""more"": 6, ""delivering"": 1, ""highest"": 3, ""excellent"": 1, ""record"": 1, ""achievement"": 1, ""greatest"": 1, ""opportunities"": 3, ""best"": 3, ""opportunity"": 2, ""better"": 3, ""leader"": 1, ""achieved"": 1}","{""less"": 1, ""challenges"": 2, ""challenging"": 1}"
2013-11-01,"Address by Daniel Mminele, Deputy Governor, South African Reserve Bank, at the Phalaborwa Chamber of Business Year-End Function, 1 November 2013",Daniel Mminele,pdf,0.9118,99,37,3409,"{""good"": 2, ""opportunity"": 1, ""leading"": 2, ""growth"": 24, ""increased"": 6, ""more"": 17, ""most"": 3, ""higher"": 4, ""larger"": 1, ""stronger"": 3, ""increase"": 4, ""grew"": 2, ""strong"": 2, ""rising"": 3, ""up"": 3, ""improved"": 4, ""growing"": 2, ""encouraging"": 1, ""successful"": 1, ""progress"": 1, ""improving"": 1, ""improvement"": 1, ""best"": 2, ""record"": 2, ""better"": 2, ""greater"": 1, ""high"": 2, ""certain"": 1, ""improve"": 1}","{""down"": 1, ""challenges"": 1, ""declining"": 3, ""uncertainty"": 2, ""failing"": 1, ""worse"": 1, ""weakening"": 1, ""low"": 2, ""below"": 3, ""declined"": 1, ""threats"": 1, ""risks"": 5, ""less"": 3, ""lower"": 1, ""risk"": 1, ""under"": 3, ""fell"": 2, ""smaller"": 1, ""weakened"": 1, ""deteriorated"": 1, ""least"": 1, ""deteriorate"": 1}"
2013-11-05,"Address by Daniel Mminele, Deputy Governor of the South African Reserve Bank, at the Standard Bank 5th African Central Bank Reserves Management Conference, Sandton Sun Hotel, 5 November 2013",Daniel Mminele,pdf,0.88,72,28,3131,"{""good"": 4, ""deliver"": 1, ""more"": 13, ""growth"": 2, ""most"": 5, ""grown"": 3, ""increased"": 4, ""expansion"": 1, ""increase"": 2, ""up"": 7, ""higher"": 3, ""greater"": 1, ""achieve"": 1, ""growing"": 1, ""increasing"": 1, ""rising"": 5, ""better"": 3, ""improving"": 1, ""largest"": 1, ""grow"": 1, ""enjoy"": 1, ""grew"": 1, ""increases"": 1, ""rise"": 2, ""positive"": 1, ""improve"": 1, ""opportunity"": 1, ""solid"": 1, ""opportunities"": 1, ""strengthen"": 1, ""successful"": 1}","{""difficult"": 2, ""low"": 3, ""risk"": 15, ""challenges"": 2, ""down"": 2, ""negative"": 2, ""under"": 1, ""risks"": 1}"
2013-11-11,"Address by Daniel Mminele, Deputy Governor of the South African Reserve Bank, at the IIF Africa Financial Summit, Sandton, 11 November 2013",Daniel Mminele,pdf,0.6796,69,34,2723,"{""positive"": 1, ""growth"": 11, ""stronger"": 2, ""increase"": 2, ""better"": 1, ""most"": 6, ""strong"": 2, ""achieved"": 3, ""improvement"": 1, ""higher"": 6, ""more"": 9, ""grown"": 1, ""rising"": 3, ""growing"": 1, ""improve"": 1, ""rise"": 2, ""record"": 1, ""greater"": 3, ""expanded"": 1, ""exceed"": 1, ""expands"": 1, ""best"": 1, ""leading"": 1, ""rises"": 1, ""good"": 3, ""improves"": 1, ""increases"": 1, ""larger"": 1, ""up"": 1}","{""weakening"": 3, ""declined"": 1, ""fallen"": 1, ""fell"": 1, ""lowest"": 1, ""weaknesses"": 1, ""weak"": 1, ""falling"": 1, ""disappointing"": 2, ""low"": 5, ""smaller"": 2, ""worst"": 1, ""fall"": 3, ""decline"": 1, ""less"": 4, ""under"": 1, ""fails"": 1, ""falls"": 1, ""risk"": 1, ""lower"": 1, ""least"": 1}"
2013-11-27,"Address by Lesetja Kganyago, Deputy Governor of the South African Reserve Bank Merrill Lynch 2nd Annual Fixed Income Investor Conference, 27 November 2013",Lesetja Kganyago,pdf,0.6796,69,34,2722,"{""positive"": 1, ""growth"": 11, ""stronger"": 2, ""increase"": 2, ""better"": 1, ""most"": 6, ""strong"": 2, ""achieved"": 3, ""improvement"": 1, ""higher"": 6, ""more"": 9, ""grown"": 1, ""rising"": 3, ""growing"": 1, ""improve"": 1, ""rise"": 2, ""record"": 1, ""greater"": 3, ""expanded"": 1, ""exceed"": 1, ""expands"": 1, ""best"": 1, ""leading"": 1, ""rises"": 1, ""good"": 3, ""improves"": 1, ""increases"": 1, ""larger"": 1, ""up"": 1}","{""weakening"": 3, ""declined"": 1, ""fallen"": 1, ""fell"": 1, ""lowest"": 1, ""weaknesses"": 1, ""weak"": 1, ""falling"": 1, ""disappointing"": 2, ""low"": 5, ""smaller"": 2, ""worst"": 1, ""fall"": 3, ""decline"": 1, ""less"": 4, ""under"": 1, ""fails"": 1, ""falls"": 1, ""risk"": 1, ""lower"": 1, ""least"": 1}"
2013-12-04,"Address by Daniel Mminele, Deputy Governor of the South African Reserve Bank, at the Old Mutual Investor and Analyst Showcase Dinner, Cape Town, 4 December 2013",Daniel Mminele,pdf,0.596,98,53,3394,"{""good"": 3, ""strong"": 7, ""more"": 19, ""growth"": 29, ""grew"": 1, ""better"": 3, ""stronger"": 4, ""most"": 4, ""higher"": 2, ""up"": 1, ""improvement"": 1, ""increasing"": 1, ""rise"": 3, ""increased"": 1, ""larger"": 2, ""positive"": 1, ""increases"": 1, ""progress"": 1, ""strengthening"": 1, ""grow"": 1, ""expand"": 1, ""growing"": 1, ""solid"": 1, ""risen"": 1, ""enjoying"": 1, ""certain"": 2, ""greater"": 1, ""improving"": 1, ""improve"": 1, ""opportunity"": 1, ""strength"": 1}","{""challenges"": 10, ""challenging"": 1, ""lower"": 3, ""risk"": 5, ""least"": 3, ""declining"": 4, ""less"": 5, ""negative"": 1, ""down"": 1, ""fallen"": 2, ""difficult"": 2, ""low"": 3, ""risks"": 1, ""uncertainty"": 2, ""under"": 7, ""disappointing"": 1, ""decline"": 1, ""deteriorate"": 1}"
2014-02-21,"Remarks by Daniel Mminele, Deputy Governor, South African Reserve Bank, at  the Institute of International Finance (IIF) High Level Public-Private Sector  Conference 21 February 2014, Sydney, Australia",Daniel Mminele,pdf,0.963,40,14,1614,"{""high"": 5, ""good"": 4, ""opportunity"": 1, ""more"": 7, ""growth"": 4, ""increase"": 6, ""greater"": 2, ""better"": 1, ""increases"": 1, ""progress"": 3, ""achieving"": 1, ""deliver"": 1, ""increased"": 2, ""higher"": 1, ""opportunities"": 1}","{""under"": 3, ""risk"": 3, ""lower"": 1, ""low"": 4, ""obstacle"": 1, ""less"": 1, ""negative"": 1}"
2014-03-11,"Address by Gill Marcus, Governor of the South African Reserve Bank, at the at Central University of Technology, 11 March 2014",Gill Marcus,pdf,1.56,89,11,1741,"{""good"": 2, ""better"": 4, ""progress"": 3, ""enjoys"": 2, ""growth"": 20, ""high"": 5, ""rising"": 5, ""enjoying"": 1, ""higher"": 5, ""most"": 3, ""grown"": 1, ""increased"": 2, ""risen"": 1, ""expanding"": 1, ""more"": 9, ""increasing"": 1, ""growing"": 4, ""greater"": 2, ""improved"": 2, ""largest"": 2, ""positive"": 1, ""opportunities"": 2, ""grew"": 1, ""increase"": 1, ""expand"": 1, ""opportunity"": 1, ""strong"": 1, ""up"": 3, ""grow"": 1, ""best"": 1, ""strengths"": 1}","{""challenge"": 2, ""difficult"": 2, ""risks"": 1, ""challenges"": 3, ""below"": 1, ""low"": 1, ""obstacle"": 1}"
2014-03-13,"Keynote Address by Mr Daniel Mminele, Deputy Governor, South African Reserve Bank, at the Risk and Return Conference, Cape Town, 13 March 2014",Daniel Mminele,pdf,0.4231,63,41,3548,"{""progress"": 3, ""opportunities"": 2, ""good"": 5, ""deliver"": 2, ""opportunity"": 1, ""best"": 2, ""strengthening"": 3, ""certain"": 3, ""improve"": 3, ""increased"": 4, ""high"": 3, ""leading"": 2, ""more"": 6, ""strengthen"": 1, ""up"": 2, ""achieving"": 1, ""higher"": 3, ""better"": 2, ""growing"": 1, ""larger"": 2, ""positive"": 1, ""expansion"": 1, ""most"": 2, ""grown"": 1, ""grew"": 1, ""expanded"": 1, ""increase"": 1, ""improving"": 1, ""greater"": 1, ""increasing"": 1, ""successful"": 1}","{""risk"": 16, ""challenges"": 3, ""weaknesses"": 3, ""depressed"": 1, ""low"": 1, ""challenging"": 2, ""difficult"": 1, ""challenge"": 3, ""less"": 2, ""under"": 2, ""fail"": 2, ""risks"": 4, ""uncertainty"": 1}"
2014-03-13,"Address by Gill Marcus, Governor of the South African Reserve Bank To the Central Banks Communicators Conference Dinner, South African Reserve Bank 13 March, 2014",Gill Marcus,pdf,0.4364,67,43,3537,"{""good"": 6, ""increased"": 4, ""expanding"": 1, ""increasing"": 1, ""success"": 1, ""up"": 4, ""more"": 21, ""strong"": 2, ""successful"": 2, ""greater"": 3, ""high"": 2, ""deliver"": 1, ""exceeded"": 1, ""opportunities"": 2, ""reward"": 1, ""most"": 2, ""above"": 1, ""positive"": 1, ""growth"": 4, ""increase"": 2, ""growing"": 2, ""rising"": 1, ""best"": 1, ""successes"": 1}","{""difficult"": 5, ""uncertain"": 5, ""challenges"": 2, ""challenge"": 3, ""challenged"": 1, ""risks"": 14, ""risk"": 4, ""under"": 2, ""negative"": 3, ""below"": 1, ""uncertainty"": 2, ""deteriorated"": 1}"
2014-04-08,"Address by Gill Marcus, Governor of the South African Reserve Bank, to the Distinguished Speakers Seminar, at the European Economics and Financial Centre London, 8 April, 2014",Gill Marcus,pdf,0.3218,101,73,4403,"{""opportunity"": 1, ""good"": 5, ""strong"": 1, ""more"": 12, ""better"": 2, ""opportunities"": 2, ""growth"": 34, ""high"": 3, ""most"": 5, ""increased"": 5, ""improving"": 2, ""strength"": 1, ""certain"": 1, ""increases"": 1, ""increase"": 5, ""positive"": 6, ""highest"": 2, ""rose"": 1, ""improvement"": 2, ""grew"": 2, ""achieved"": 1, ""improve"": 2, ""greater"": 1, ""improves"": 1, ""above"": 1, ""rising"": 1, ""improved"": 1}","{""challenging"": 3, ""less"": 4, ""uncertain"": 3, ""risky"": 1, ""challenges"": 9, ""difficult"": 5, ""lower"": 5, ""uncertainty"": 3, ""risk"": 6, ""risks"": 4, ""challenge"": 3, ""disappointing"": 3, ""deteriorated"": 1, ""decline"": 3, ""declining"": 3, ""down"": 1, ""weakening"": 1, ""low"": 3, ""negative"": 2, ""below"": 5, ""dropped"": 1, ""declined"": 2, ""difficulty"": 1, ""failure"": 1}"
2014-04-12,"Address by Daniel Mminele, Deputy Governor of the South African Reserve Bank, at the Association for African Central Bankers (AACB) Roundtable on “Cross-Border Banking In Africa – A Force for the Good?” Washington D.C., 11 April 2014",Daniel Mminele,pdf,0.9048,61,23,2304,"{""good"": 3, ""deliver"": 1, ""growth"": 9, ""rise"": 2, ""high"": 1, ""rising"": 1, ""increased"": 2, ""grow"": 1, ""up"": 3, ""increase"": 3, ""growing"": 1, ""positive"": 2, ""improved"": 4, ""opportunity"": 1, ""larger"": 2, ""largest"": 1, ""opportunities"": 4, ""leading"": 1, ""greater"": 1, ""most"": 2, ""progress"": 2, ""more"": 4, ""increasing"": 1, ""improvement"": 1, ""success"": 2, ""strengthened"": 1, ""encouraged"": 1, ""strengthening"": 1, ""achieving"": 1, ""successes"": 1, ""achievements"": 1}","{""challenges"": 11, ""less"": 1, ""risk"": 2, ""lower"": 2, ""risks"": 2, ""negative"": 2, ""least"": 1, ""difficult"": 2}"
2014-06-06,"Address by Lesetja Kganyago Deputy Governor of the South African Reserve Bank University of Limpopo - Faculty of Commerce, 06 June 2014",Lesetja Kganyago Deputy Governor,pdf,0.9515,76,27,2222,"{""growth"": 19, ""high"": 9, ""up"": 3, ""above"": 7, ""largest"": 1, ""grown"": 1, ""expanded"": 1, ""enjoy"": 2, ""higher"": 6, ""increases"": 1, ""leading"": 2, ""most"": 2, ""rising"": 3, ""strengthening"": 3, ""certain"": 1, ""highest"": 1, ""risen"": 1, ""increase"": 1, ""good"": 1, ""achieving"": 1, ""more"": 3, ""growing"": 1, ""improved"": 1, ""record"": 1, ""strengthen"": 1, ""improve"": 1, ""improving"": 2}","{""low"": 9, ""risk"": 3, ""negative"": 2, ""worst"": 1, ""difficult"": 1, ""weak"": 3, ""dropping"": 1, ""falling"": 1, ""weakening"": 1, ""deteriorated"": 1, ""down"": 1, ""decline"": 1, ""lower"": 1, ""disappointment"": 1}"
2014-06-06,"Keynote address by Francois Groepe, Deputy Governor of the South African Reserve  Bank at a luncheon hosted by the Western Cape region of the Institute of Internal  Auditors 06 June 2014",Francois Groepe,pdf,0.5556,46,26,2351,"{""opportunity"": 2, ""increased"": 2, ""achieving"": 2, ""better"": 2, ""growth"": 5, ""more"": 7, ""up"": 3, ""best"": 1, ""achieved"": 3, ""certainty"": 1, ""achievement"": 1, ""exceeded"": 1, ""increasing"": 1, ""strengthening"": 4, ""achieve"": 1, ""expanded"": 3, ""above"": 1, ""greater"": 1, ""strengthen"": 1, ""good"": 2, ""improve"": 1, ""rise"": 1}","{""challenges"": 4, ""risk"": 11, ""less"": 1, ""difficult"": 1, ""low"": 1, ""risks"": 5, ""fail"": 1, ""down"": 1, ""challenging"": 1}"
2014-06-10,"Address by Gill Marcus, Governor of the South African Reserve Bank at the SAICA Business Breakfast in Rosebank, 10 June 2014",Gill Marcus,pdf,0.7358,145,67,4260,"{""good"": 2, ""opportunity"": 1, ""strength"": 2, ""growth"": 49, ""strong"": 3, ""achieving"": 1, ""high"": 6, ""encouraging"": 1, ""stronger"": 4, ""improvement"": 4, ""achieve"": 4, ""increase"": 10, ""more"": 19, ""growing"": 3, ""most"": 4, ""expand"": 1, ""expanded"": 1, ""opportunities"": 2, ""positive"": 8, ""grow"": 1, ""achieved"": 1, ""improved"": 1, ""increases"": 4, ""better"": 3, ""grew"": 1, ""increased"": 2, ""achievement"": 1, ""above"": 1, ""exceed"": 1, ""rising"": 2, ""higher"": 2}","{""less"": 3, ""challenges"": 3, ""difficult"": 5, ""weak"": 5, ""low"": 7, ""down"": 2, ""uncertain"": 2, ""uncertainty"": 3, ""downturn"": 1, ""risk"": 6, ""lower"": 3, ""negative"": 7, ""least"": 1, ""disappointing"": 1, ""risks"": 7, ""declining"": 2, ""decline"": 1, ""worse"": 2, ""smaller"": 1, ""under"": 3, ""deteriorated"": 1, ""fall"": 1}"
